"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.timing.repeat.dayOfWeek","MedicationDispense.dosageInstruction.timing.repeat.dayOfWeek","","","",0,*,"","","Y","code {[]} {[]}
","mon | tue | wed | thu | fri | sat | sun","If one or more days of week is provided, then the action happens only on the specified day(s).","If no days are specified, the action is assumed to happen every day as otherwise specified. The elements frequency and period cannot be used as well as dayOfWeek.","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/days-of-week|4.0.1","",,,,"Timing.repeat.dayOfWeek",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.timing.repeat.timeOfDay","MedicationDispense.dosageInstruction.timing.repeat.timeOfDay","","","",0,*,"","","Y","time {[]} {[]}
","Time of day for action","Specified time of day for action to take place.","When time of day is specified, it is inferred that the action happens every day (as filtered by dayofWeek) on the specified times. The elements when, frequency and period cannot be used as well as timeOfDay.","","","","","","","","",,,,,"",,,,"Timing.repeat.timeOfDay",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.timing.repeat.when","MedicationDispense.dosageInstruction.timing.repeat.when","","","",0,*,"","","Y","code {[]} {[]}
","Code for time period of occurrence","An approximate time period during the day, potentially linked to an event of daily living that indicates when the action should occur.","When more than one event is listed, the event is tied to the union of the specified events.","Timings are frequently determined by occurrences such as waking, eating and sleep.","","","","","","","",,"required","Real world event relating to the schedule.","http://hl7.org/fhir/ValueSet/event-timing|4.0.1","",,,,"Timing.repeat.when",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.timing.repeat.offset","MedicationDispense.dosageInstruction.timing.repeat.offset","","","",0,1,"","","Y","unsignedInt {[]} {[]}
","Minutes from event (before or after)","The number of minutes from the event. If the event code does not indicate whether the minutes is before or after the event, then the offset is assumed to be after the event.","","","","","","","","","",,,,,"",,,,"Timing.repeat.offset",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.timing.code","MedicationDispense.dosageInstruction.timing.code","","","",0,1,"Y","","Y","CodeableConcept {[]} {[]}
","BID | TID | QID | AM | PM | QD | QOD | +","A code for the timing schedule (or just text in code.text). Some codes such as BID are ubiquitous, but many institutions define their own additional codes. If a code is provided, the code is understood to be a complete statement of whatever is specified in the structured timing data, and either the code or the data may be used to interpret the Timing, with the exception that .repeat.bounds still applies over the code (and is not contained in the code).","BID etc. are defined as 'at institutionally specified times'. For example, an institution may choose that BID is ""always at 7am and 6pm"".  If it is inappropriate for this choice to be made, the code BID should not be used. Instead, a distinct organization-specific code should be used in place of the HL7-defined BID code and/or a structured representation should be used (in this case, specifying the two event times).","","","","","","","","",,"preferred","Code for a known / defined timing pattern.","http://hl7.org/fhir/ValueSet/timing-abbreviation|4.0.1","",,,,"Timing.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.asNeeded[x]","MedicationDispense.dosageInstruction.asNeeded[x]","","","",0,1,"","","Y","boolean {[]} {[]}
CodeableConcept {[]} {[]}","Take ""as needed"" (for x)","Indicates whether the Medication is only taken when needed within a specific dosing schedule (Boolean option), or it indicates the precondition for taking the Medication (CodeableConcept).","Can express ""as needed"" without a reason by setting the Boolean = True.  In this case the CodeableConcept is not populated.  Or you can express ""as needed"" with a reason by including the CodeableConcept.  In this case the Boolean is assumed to be True.  If you set the Boolean to False, then the dose is given according to the schedule and is not ""prn"" or ""as needed"".","","","","","","","","",,"example","A coded concept identifying the precondition that should be met or evaluated prior to consuming or administering a medication dose.  For example ""pain"", ""30 minutes prior to sexual intercourse"", ""on flare-up"" etc.","http://hl7.org/fhir/ValueSet/medication-as-needed-reason|4.0.1","",,,,"Dosage.asNeeded[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.site","MedicationDispense.dosageInstruction.site","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","Body site to administer to","Body site to administer to.","If the use case requires attributes from the BodySite resource (e.g. to identify and track separately) then use the standard extension [bodySite](http://hl7.org/fhir/R4/extension-bodysite.html).  May be a summary code, or a reference to a very precise definition of the location, or both.","A coded specification of the anatomic site where the medication first enters the body.","","","","","","","",,"example","A coded concept describing the site location the medicine enters into or onto the body.","http://hl7.org/fhir/ValueSet/approach-site-codes|4.0.1","",,,,"Dosage.site",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.route","MedicationDispense.dosageInstruction.route","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","How drug should enter body","How drug should enter body.","","A code specifying the route or physiological path of administration of a therapeutic agent into or onto a patient's body.","","","","","","","",,"example","A coded concept describing the route or physiological path of administration of a therapeutic agent into or onto the body of a subject.","http://hl7.org/fhir/ValueSet/route-codes|4.0.1","",,,,"Dosage.route",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.method","MedicationDispense.dosageInstruction.method","","","",0,1,"Y","","Y","CodeableConcept {[]} {[]}
","Technique for administering medication","Technique for administering medication.","Terminologies used often pre-coordinate this term with the route and or form of administration.","A coded value indicating the method by which the medication is introduced into or onto the body. Most commonly used for injections.  For examples, Slow Push; Deep IV.","","","","","","","",,"example","A coded concept describing the technique by which the medicine is administered.","http://hl7.org/fhir/ValueSet/administration-method-codes|4.0.1","",,,,"Dosage.method",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.doseAndRate","MedicationDispense.dosageInstruction.doseAndRate","","","",0,*,"Y","","Y","Element {[]} {[]}
","Amount of medication administered","The amount of medication administered.","","","","","","","","","",,,,,"",,,,"Dosage.doseAndRate",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.doseAndRate.id","MedicationDispense.dosageInstruction.doseAndRate.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"pghd-medicationdispense","MedicationDispense.dosageInstruction.doseAndRate.extension","MedicationDispense.dosageInstruction.doseAndRate.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.doseAndRate.type","MedicationDispense.dosageInstruction.doseAndRate.type","","","",0,1,"Y","","Y","CodeableConcept {[]} {[]}
","The kind of dose or rate specified","The kind of dose or rate specified, for example, ordered or calculated.","","If the type is not populated, assume to be ""ordered"".","","","","","","","",,"example","The kind of dose or rate specified.","http://hl7.org/fhir/ValueSet/dose-rate-type|4.0.1","",,,,"Dosage.doseAndRate.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.doseAndRate.dose[x]","MedicationDispense.dosageInstruction.doseAndRate.dose[x]","","","",0,1,"Y","","Y","Range {[]} {[]}
Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity|4.0.1]]} {[]}","Amount of medication per dose","Amount of medication per dose.","Note that this specifies the quantity of the specified medication, not the quantity for each active ingredient(s). Each ingredient amount can be communicated in the Medication resource. For example, if one wants to communicate that a tablet was 375 mg, where the dose was one tablet, you can use the Medication resource to document that the tablet was comprised of 375 mg of drug XYZ. Alternatively if the dose was 375 mg, then you may only need to use the Medication resource to indicate this was a tablet. If the example were an IV such as dopamine and you wanted to communicate that 400mg of dopamine was mixed in 500 ml of some IV solution, then this would all be communicated in the Medication resource. If the administration is not intended to be instantaneous (rate is present or timing has a duration), this can be specified to convey the total amount to be administered over the period of time as indicated by the schedule e.g. 500 ml in dose, with timing used to convey that this should be done over 4 hours.","The amount of therapeutic or other substance given at one administration event.","","","","","","","",,,,,"",,,,"Dosage.doseAndRate.dose[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.doseAndRate.rate[x]","MedicationDispense.dosageInstruction.doseAndRate.rate[x]","","","",0,1,"Y","","Y","Ratio {[]} {[]}
Range {[]} {[]}Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity|4.0.1]]} {[]}","Amount of medication per unit of time","Amount of medication per unit of time.","It is possible to supply both a rate and a doseQuantity to provide full details about how the medication is to be administered and supplied. If the rate is intended to change over time, depending on local rules/regulations, each change should be captured as a new version of the MedicationRequest with an updated rate, or captured with a new MedicationRequest with the new rate.It is possible to specify a rate over time (for example, 100 ml/hour) using either the rateRatio and rateQuantity.  The rateQuantity approach requires systems to have the capability to parse UCUM grammer where ml/hour is included rather than a specific ratio where the time is specified as the denominator.  Where a rate such as 500ml over 2 hours is specified, the use of rateRatio may be more semantically correct than specifying using a rateQuantity of 250 mg/hour.","Identifies the speed with which the medication was or will be introduced into the patient. Typically the rate for an infusion e.g. 100 ml per 1 hour or 100 ml/hr.  May also be expressed as a rate per unit of time e.g. 500 ml per 2 hours.   Other examples: 200 mcg/min or 200 mcg/1 minute; 1 liter/8 hours.  Sometimes, a rate can imply duration when expressed as total volume / duration (e.g.  500mL/2 hours implies a duration of 2 hours).  However, when rate doesn't imply duration (e.g. 250mL/hour), then the timing.repeat.duration is needed to convey the infuse over time period.","","","","","","","",,,,,"",,,,"Dosage.doseAndRate.rate[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.maxDosePerPeriod","MedicationDispense.dosageInstruction.maxDosePerPeriod","","","",0,1,"","","Y","Ratio {[]} {[]}
","Upper limit on medication per unit of time","Upper limit on medication per unit of time.","This is intended for use as an adjunct to the dosage when there is an upper cap.  For example ""2 tablets every 4 hours to a maximum of 8/day"".","The maximum total quantity of a therapeutic substance that may be administered to a subject over the period of time.  For example, 1000mg in 24 hours.","","","","","","","",,,,,"",,,,"Dosage.maxDosePerPeriod",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.maxDosePerAdministration","MedicationDispense.dosageInstruction.maxDosePerAdministration","","","",0,1,"","","Y","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity|4.0.1]]} {[]}
","Upper limit on medication per administration","Upper limit on medication per administration.","This is intended for use as an adjunct to the dosage when there is an upper cap.  For example, a body surface area related dose with a maximum amount, such as 1.5 mg/m2 (maximum 2 mg) IV over 5 – 10 minutes would have doseQuantity of 1.5 mg/m2 and maxDosePerAdministration of 2 mg.","The maximum total quantity of a therapeutic substance that may be administered to a subject per administration.","","","","","","","",,,,,"",,,,"Dosage.maxDosePerAdministration",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.dosageInstruction.maxDosePerLifetime","MedicationDispense.dosageInstruction.maxDosePerLifetime","","","",0,1,"","","Y","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity|4.0.1]]} {[]}
","Upper limit on medication per lifetime of the patient","Upper limit on medication per lifetime of the patient.","","The maximum total quantity of a therapeutic substance that may be administered per lifetime of the subject.","","","","","","","",,,,,"",,,,"Dosage.maxDosePerLifetime",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.substitution","MedicationDispense.substitution","","","",0,1,"","","","BackboneElement {[]} {[]}
","Whether a substitution was performed on the dispense","Indicates whether or not substitution was made as part of the dispense.  In some cases, substitution will be expected but does not happen, in other cases substitution is not expected but does happen.  This block explains what substitution did or did not happen and why.  If nothing is specified, substitution was not done.","","","","","","","","","",,,,,"",,,,"MedicationDispense.substitution",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.substitution.id","MedicationDispense.substitution.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"pghd-medicationdispense","MedicationDispense.substitution.extension","MedicationDispense.substitution.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pghd-medicationdispense","MedicationDispense.substitution.modifierExtension","MedicationDispense.substitution.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pghd-medicationdispense","MedicationDispense.substitution.wasSubstituted","MedicationDispense.substitution.wasSubstituted","","","",1,1,"","","","boolean {[]} {[]}
","Whether a substitution was or was not performed on the dispense","True if the dispenser dispensed a different drug or product from what was prescribed.","","","","","","","","","",,,,,"",,,,"MedicationDispense.substitution.wasSubstituted",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.substitution.type","MedicationDispense.substitution.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Code signifying whether a different drug was dispensed from what was prescribed","A code signifying whether a different drug was dispensed from what was prescribed.","","","","","","","","","",,"example","A coded concept describing whether a different medicinal product may be dispensed other than the product as specified exactly in the prescription.","http://terminology.hl7.org/ValueSet/v3-ActSubstanceAdminSubstitutionCode","",,,,"MedicationDispense.substitution.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.substitution.reason","MedicationDispense.substitution.reason","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Why was substitution made","Indicates the reason for the substitution (or lack of substitution) from what was prescribed.","","","","","","","","","",,"example","A coded concept describing the reason that a different medication should (or should not) be substituted from what was prescribed.","http://terminology.hl7.org/ValueSet/v3-SubstanceAdminSubstitutionReason","",,,,"MedicationDispense.substitution.reason",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.substitution.responsibleParty","MedicationDispense.substitution.responsibleParty","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner|4.0.1], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole|4.0.1]]}
","Who is responsible for the substitution","The person or organization that has primary responsibility for the substitution.","","","","","","","","","",,,,,"",,,,"MedicationDispense.substitution.responsibleParty",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.detectedIssue","MedicationDispense.detectedIssue","","Contraindication
Drug Utilization Review (DUR)Alert","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/DetectedIssue|4.0.1]]}
","Clinical issue with action","Indicates an actual or potential clinical issue with or between one or more active or proposed clinical actions for a patient; e.g. drug-drug interaction, duplicate therapy, dosage alert etc.","This element can include a detected issue that has been identified either by a decision support system or by a clinician and may include information on the steps that were taken to address the issue.","","","","","","","","",,,,,"",,,,"MedicationDispense.detectedIssue",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-medicationdispense","MedicationDispense.eventHistory","MedicationDispense.eventHistory","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Provenance|4.0.1]]}
","A list of relevant lifecycle events","A summary of the events of interest that have occurred, such as when the dispense was verified.","This might not include provenances for all versions of the request – only those deemed “relevant” or important. This SHALL NOT include the Provenance associated with this current version of the resource. (If that provenance is deemed to be a “relevant” change, it will need to be added as part of a later update. Until then, it can be queried directly as the Provenance that points to this version using _revinclude All Provenances should have some historical version of this Request as their subject.).","","","","","","","","",,,,,"",,,,"MedicationDispense.eventHistory",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-mindfulness","Observation","Observation","","Vital Signs
MeasurementResultsTests","",0,*,"","","","null {[]} {[]}
","PGHD Mindfulness Profile","Measurements and simple assertions made about a patient, device or other subject.","Used for simple observations such as device measurements, laboratory atomic results, vital signs, height, weight, smoking status, comments, etc.  Other resources are used to provide context for observations such as laboratory reports, etc.","","","","","","","","",,,,,"",,,,"Observation",0,*,"","dom-2:If the resource is contained in another resource, it SHALL NOT contain nested Resources {contained.contained.empty()}
dom-3:If the resource is contained in another resource, it SHALL be referred to from elsewhere in the resource or SHALL refer to the containing resource {contained.where((('#'+id in (%resource.descendants().reference | %resource.descendants().as(canonical) | %resource.descendants().as(uri) | %resource.descendants().as(url))) or descendants().where(reference = '#').exists() or descendants().where(as(canonical) = '#').exists() or descendants().where(as(canonical) = '#').exists()).not()).trace('unmatched', id).empty()}dom-4:If a resource is contained in another resource, it SHALL NOT have a meta.versionId or a meta.lastUpdated {contained.meta.versionId.empty() and contained.meta.lastUpdated.empty()}dom-5:If a resource is contained in another resource, it SHALL NOT have a security label {contained.meta.security.empty()}dom-6:A resource should have narrative for robust management {text.`div`.exists()}obs-6:dataAbsentReason SHALL only be present if Observation.value[x] is not present {dataAbsentReason.empty() or value.empty()}obs-7:If Observation.code is the same as an Observation.component.code then the value element associated with the code SHALL NOT be present {value.empty() or component.code.where(coding.intersect(%resource.code.coding).exists()).empty()}"
"pghd-mindfulness","Observation.id","Observation.id","","","",0,1,"","","Y","id {[]} {[]}
","Logical id of this artifact","The logical id of the resource, as used in the URL for the resource. Once assigned, this value never changes.","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"pghd-mindfulness","Observation.meta","Observation.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadata about the resource","The metadata about the resource. This is content that is maintained by the infrastructure. Changes to the content might not always be associated with version changes to the resource.","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-mindfulness","Observation.implicitRules","Observation.implicitRules","","","",0,1,"","Y","Y","uri {[]} {[]}
","A set of rules under which this content was created","A reference to a set of rules that were followed when the resource was constructed, and which must be understood when processing the content. Often, this is a reference to an implementation guide that defines the special rules along with other profiles etc.","Asserting this rule set restricts the content to be only understood by a limited set of trading partners. This inherently limits the usefulness of the data in the long term. However, the existing health eco-system is highly fractured, and not yet ready to define, collect, and exchange data in a generally computable sense. Wherever possible, implementers and/or specification writers should avoid using this element. Often, when used, the URL is a reference to an implementation guide that defines these special rules as part of it's narrative along with other profiles, value sets, etc.","","","","","","","","",,,,,"",,,,"Resource.implicitRules",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-mindfulness","Observation.language","Observation.language","","","",0,1,"","","","code {[]} {[]}
","Language of the resource content","The base language in which the resource is written.","Language is provided to support indexing and accessibility (typically, services such as text to speech use the language tag). The html language tag in the narrative applies  to the narrative. The language tag on the resource may be used to specify the language of other presentations generated from the data in the resource. Not all the content has to be in the base language. The Resource.language should not be assumed to apply to the narrative automatically. If a language is specified, it should it also be specified on the div element in the html (see rules in HTML5 for information about the relationship between xml:lang and the html lang attribute).","","","","","","","","",,"preferred","A human language.","http://hl7.org/fhir/ValueSet/languages|4.0.1","",,,,"Resource.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-mindfulness","Observation.text","Observation.text","","narrative
htmlxhtmldisplay","",0,1,"","","","Narrative {[]} {[]}
","Text summary of the resource, for human interpretation","A human-readable narrative that contains a summary of the resource and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it ""clinically safe"" for a human to just read the narrative. Resource definitions may define what content should be represented in the narrative to ensure clinical safety.","Contained resources do not have narrative. Resources that are not contained SHOULD have a narrative. In some cases, a resource may only have text with little or no additional discrete data (as long as all minOccurs=1 elements are satisfied).  This may be necessary for data from legacy systems where information is captured as a ""text blob"" or where text is additionally entered raw or narrated and encoded information is added later.","","","","","","","","",,,,,"",,,,"DomainResource.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-mindfulness","Observation.contained","Observation.contained","","inline resources
anonymous resourcescontained resources","",0,*,"","","","Resource {[]} {[]}
","Contained, inline Resources","These resources do not have an independent existence apart from the resource that contains them - they cannot be identified independently, and nor can they have their own independent transaction scope.","This should never be done when the content can be identified properly, as once identification is lost, it is extremely difficult (and context dependent) to restore it again. Contained resources may have profiles and tags In their meta elements, but SHALL NOT have security labels.","","","","","","","","",,,,,"",,,,"DomainResource.contained",0,*,"",""
"pghd-mindfulness","Observation.extension","Observation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the resource. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pghd-mindfulness","Observation.modifierExtension","Observation.modifierExtension","","extensions
user content","",0,*,"","Y","","Extension {[]} {[]}
","Extensions that cannot be ignored","May be used to represent additional information that is not part of the basic definition of the resource and that modifies the understanding of the element that contains it and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer is allowed to define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"DomainResource.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pghd-mindfulness","Observation.identifier","Observation.identifier","","","",0,*,"","","Y","Identifier {[]} {[]}
","Business Identifier for observation","A unique identifier assigned to this observation.","","Allows observations to be distinguished and referenced.","","","","","","","",,,,,"",,,,"Observation.identifier",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pghd-mindfulness","Observation.basedOn","Observation.basedOn","","Fulfills
","",0,*,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/CarePlan|4.0.1], CanonicalType[http://hl7.org/fhir/StructureDefinition/DeviceRequest|4.0.1], CanonicalType[http://hl7.org/fhir/StructureDefinition/ImmunizationRecommendation|4.0.1], CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationRequest|4.0.1], CanonicalType[http://hl7.org/fhir/StructureDefinition/NutritionOrder|4.0.1], CanonicalType[http://hl7.org/fhir/StructureDefinition/ServiceRequest|4.0.1]]}
","Fulfills plan, proposal or order","A plan, proposal or order that is fulfilled in whole or in part by this event.  For example, a MedicationRequest may require a patient to have laboratory test performed before  it is dispensed.","","Allows tracing of authorization for the event and tracking whether proposals/recommendations were acted upon.","","","","","","","",,,,,"",,,,"Observation.basedOn",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
